Gene,logFC,P.Value,t,adj.P.Val,Significant
DRG2,-0.15074756172564818,0.0044503325463992474,-2.911742028131683,0.014207052252810017,False
EHMT1,0.19964770528084408,0.004455921633448413,2.9113154679992586,0.0142234792040821,False
TCF25,-0.17692223241883198,0.004460016359552869,-2.911003270074434,0.014235133301607406,False
LOC284112,0.47098629292207717,0.0044614820840164745,2.9108915815995435,0.014238394872189464,False
SGSM3,-0.3017361876217546,0.004466680225953786,-2.9104957541875085,0.014253566263662334,False
TOP1P2,0.17450607443019628,0.004472146591275165,2.910079959029881,0.014268790396703878,False
DPEP3,0.39995891054545396,0.004472340630887079,2.9100652081406646,0.014268790396703878,False
XLOC_010326,-0.4717582283620141,0.004473651119758685,-2.909965600203759,0.01427155210042349,False
XLOC_010291,-0.3770588170470779,0.004477560016822486,-2.9096686512282806,0.014282601704252298,False
FAM66A,-0.1703029646818175,0.004479194139169834,-2.9095445817900005,0.014286393714910348,False
LOC100128075,0.6648579555113641,0.004483738056789631,2.909199807205731,0.014299464843603874,False
MBD6,0.2161112499301936,0.004484326948189022,2.909155147974137,0.014299921321859229,False
CRABP1,-0.5943671299399362,0.004486008752004426,-2.9090276362175866,0.014303862515088162,False
NBPF3,0.514535894999999,0.00449783567853727,2.9081321769579227,0.014340147939522523,False
KRT40,0.44742115996103804,0.00449895515883297,2.90804752931454,0.01434229171175213,False
BCL2L14,0.5776001153327921,0.004501104459712629,2.9078850677917227,0.0143477177133924,False
LOC645638,-0.6660627129253243,0.00450382367134805,-2.9076796300294423,0.014354959103511719,False
XLOC_003142,0.7032328249805191,0.004505442017900887,2.9075574173108034,0.014358690635233503,False
CILP,0.48252589963961023,0.004506215629610479,2.9074990107194494,0.014359729551793403,False
XLOC_000424,-0.39396128041883127,0.004513880428505942,-2.9069208270883338,0.014382725878672092,False
FBXL7,0.3427157754123389,0.004515504065323697,2.90679846618151,0.014386470395827211,False
BACE1,0.23364547407467562,0.004516564908006063,2.906718540557943,0.01438842127595179,False
ST18,0.5640922275373361,0.004522368183443453,2.906281617646387,0.01440547823700387,False
SOX10,0.34337194670779514,0.004525967253890763,2.906010906180421,0.014415511269342304,False
FGD5,0.2596443749788957,0.004526898390036735,2.9059409011048514,0.014417045602340759,False
SLC30A2,-0.38994680228084366,0.0045279713754409045,-2.9058602478798323,0.01441903134049476,False
XLOC_l2_007693,-0.5413559491314932,0.004529898064295335,-2.9057154683348076,0.014423405394610104,False
XLOC_l2_007933,-0.8026197150081176,0.004530244163219807,-2.9056894669995263,0.014423405394610104,False
SNORD114-4,-0.40010833978896,0.004531137707485994,-2.9056223462456314,0.014424818661918297,False
GOLGA4,0.14229429428084295,0.004544932320588706,2.904587672021789,0.01446729796035778,False
XLOC_l2_006902,-0.4908071053068186,0.004545571447279984,-2.904539803935837,0.014467896818011894,False
CD96,-0.441536332027598,0.004546992326950545,-2.9044334077869745,0.01447098351672356,False
PPP1R16A,0.14098402496753515,0.004548208951520399,2.90434233065475,0.014473419617575083,False
FLVCR2,-0.5274340688165591,0.004550237440963846,-2.904190526716696,0.014478438514790734,False
XLOC_002961,0.6398018354707786,0.004551279888045625,2.9041125384062085,0.014480319231231146,False
RPUSD4,-0.2525061888409077,0.004552539365833495,-2.9040183353476547,0.014482890009513935,False
ZKSCAN1,0.22174126173863584,0.004557460281454786,2.9036505034487865,0.014497107171945417,False
FJX1,-0.22829376981493432,0.004561901559218059,-2.9033188372942567,0.014509795956743541,False
SRP68,-0.2515517521590924,0.004564792567330863,-2.903103101843074,0.014515312888744109,False
NR1D1,-0.2595876362061702,0.004564165245081552,-2.903149903781205,0.014515312888744109,False
XLOC_004831,0.5433057174334417,0.004564993507934517,2.903088111740146,0.014515312888744109,False
BBS9,0.1622237922402583,0.004569840578329123,2.9027267056133623,0.014529285010188131,False
F8,-0.33534968403896137,0.004576700582500444,-2.9022158136260563,0.014549653620712939,False
LAMA2,0.304050775378248,0.004578833180868273,2.9020571339650005,0.014552107038067584,False
XLOC_010416,-0.6319305380616882,0.004578412406282621,-2.902088437041541,0.014552107038067584,False
NOP14,0.11461051732305272,0.00457794042865204,2.9021235524621205,0.014552107038067584,False
LOC100131048,-0.3902808144172072,0.004580816625316238,-2.9019096133443187,0.01455696853295145,False
PIGA,0.26606188898214445,0.004586931041871878,2.901455216972974,0.014574955212287029,False
XLOC_009857,0.579955591506494,0.0045915629936016614,2.9011113614612314,0.014588228269262286,False
UOX,-0.6324755949642857,0.004599763534201214,-2.9005033712504296,0.01461283562855763,False
XLOC_000294,0.7409396745064942,0.004605874293831304,2.9000509656561078,0.014630799816428185,False
FAM25A,-0.4415244143376613,0.004618007559511566,-2.8991543216659212,0.014667889357339706,False
HOXA9,0.33686370949188493,0.004623276513740853,2.8987656222002767,0.014683171028690876,False
C2orf61,0.36420352562499936,0.004625033666781317,2.898636084672973,0.014687297567842475,False
KLF9,-0.24960514405194623,0.0046339172150329806,-2.8979818802799375,0.014714051693383948,False
PSTK,-0.3248584680909099,0.004636205637638305,-2.8978135424885125,0.014716948036358283,False
LOC100509121,-1.8534575769107131,0.004636122228356119,-2.8978196767856814,0.014716948036358283,True
METTL23,0.13482623133766225,0.004635516673068886,2.8978642151123792,0.014716948036358283,False
RAB26,-0.22569934603896158,0.004637107284652349,-2.8977472377506377,0.014718353783679368,False
BCORL1,0.15337682327922053,0.004640551457050801,2.897494071480336,0.014727828526136695,False
XLOC_007368,0.3002296254090915,0.004647047909668738,2.8970170150912637,0.014745528876574987,False
XLOC_l2_009929,-0.7630212989383116,0.004646712847618358,-2.89704160482583,0.014745528876574987,False
ZSCAN12,0.3562713751607154,0.004650947094083204,2.8967309791949845,0.014756441774126118,False
BCL2L2,-0.16655105798701264,0.004651971817371554,-2.89665584424968,0.014758233376313237,False
XLOC_007243,0.32171551174512825,0.004654095517106889,2.8965001783841706,0.01476351074743291,False
XLOC_009606,0.6307076340681821,0.00465593144977388,2.8963656582822632,0.01476787432358573,False
XLOC_l2_002433,-0.5231816706607146,0.00466213109825004,-2.8959117656667535,0.014786076681350596,False
ZBTB5,0.18843012136526127,0.004662644228123849,2.8958742229420675,0.014786242273449296,False
AATK-AS1,-0.2767448936850645,0.004667405173843365,-2.8955260732516215,0.014799877234051117,False
ERBB3,0.3975165267256493,0.004677620316381426,2.8947801793750703,0.014830802505388036,False
XLOC_004493,0.6191479056769484,0.004678555948248623,2.8947119358585414,0.014832303075384507,False
XLOC_012710,-0.4580117139561697,0.004679102743077929,-2.8946720593116058,0.014832570750784582,False
GPR124,0.2264418731964275,0.004683404324900452,2.8943585036987667,0.014844739723624791,False
XLOC_005893,-0.4911954875762983,0.004686410042791763,-2.89413956469019,0.014852799266227994,False
LRRIQ1,0.386780070362013,0.0046896359468356595,2.8939047306914363,0.014861554991058774,False
ZNF167,-0.4203302696363629,0.00469174337365917,-2.893751397907941,0.014866764858453792,False
LINC00493,-0.20412861305194951,0.004702439083542932,-2.8929741708973586,0.014899184770376026,False
GPR12,-0.3771827744269487,0.00472149287486992,-2.891593602397472,0.014958077367749066,False
PRM3,0.5456080565389612,0.004729829879250951,2.890991143072743,0.014983010025315543,False
XLOC_008699,0.6168678761542217,0.004734696271896224,2.890639932487425,0.014990976331514496,False
PDS5B,-0.328366973646105,0.004735591841118688,-2.8905753348448044,0.014990976331514496,False
NTN1,0.2937746392889604,0.00473304407773302,2.890759135157492,0.014990976331514496,False
XLOC_004837,0.6023409758798695,0.00473561577754264,2.8905736084583222,0.014990976331514496,False
TRAF7,0.1852544833879861,0.004735272060046762,2.8905983994485185,0.014990976331514496,False
GPR143,-0.35770677060389655,0.00473460975710947,-2.8906461734164135,0.014990976331514496,False
XLOC_004587,-0.6026462891590909,0.0047339102817781165,-2.890696635413302,0.014990976331514496,False
LOC100131257,0.3597486800762999,0.004737514059054617,2.890436722661558,0.014995505773504897,False
LOC100507760,-0.329328780037339,0.0047411766267351305,-2.8901727559098327,0.015004137928939822,False
TC2N,-0.5660659877792202,0.004740823961392028,-2.8901981648758053,0.015004137928939822,False
NOC2L,-0.2885081663538962,0.00474445681610599,-2.889936506756787,0.0150130375479069,False
PIK3R3,0.3684745345178566,0.004749203307696289,2.889594915691861,0.01502657482107673,False
XLOC_012658,0.6355548386623373,0.004749977208940565,2.8895392500398014,0.015027541307969757,False
XLOC_005963,0.6144756016834414,0.004757479586507731,2.8890000459330145,0.015049792440111232,False
ESPNL,0.5242277569642866,0.0047624014983235555,2.8886467270249443,0.015063876953876914,False
CDH11,0.2279599013003235,0.004764761640219955,2.8884774235034354,0.015069856395371799,False
CETN3,0.20807161201136104,0.004765309198454588,2.888438155718279,0.015070102433598503,False
PPIF,0.16893428566558377,0.004766549560629867,2.8883492192773486,0.015072539172499374,False
ZNF285,-0.28023739317532304,0.004769807118062197,-2.888115747140589,0.015081353474022795,False
ADCY5,-0.3794624519058427,0.0047746887152814955,-2.8877661527220275,0.015095300481544335,False
TYW1B,-0.32265704199512957,0.004781330559299801,-2.88729102568342,0.015114809257226804,False
MAN2B1,0.3581958205616873,0.004785127318380281,2.8870196953115626,0.015125321152196218,False
PRRG3,-0.33619271474188306,0.004787307486634722,-2.8868639818589013,0.015127740757608539,False
LUZP2,-0.2832519961347373,0.004787130179958752,-2.886876643142074,0.015127740757608539,False
XLOC_l2_012552,0.574106976977272,0.004786766608194995,2.886902606766847,0.015127740757608539,False
CYS1,-0.28537296015421987,0.004791622296512997,-2.8865559985710894,0.015138393073876006,False
YARS,-0.46791178869155914,0.0047914157779846995,-2.886570733680998,0.015138393073876006,False
HMGN5,0.28149489941558503,0.004799873583714792,2.8859677455840425,0.015162968445649487,False
HEG1,0.3190086185340917,0.004800683712554205,2.8859100397599224,0.015164034413030611,False
XLOC_004804,0.35048117020129865,0.004802783342917129,2.8857605238220807,0.01516917294878227,False
COMTD1,0.16968023001298604,0.004804552099766893,2.8856346161819486,0.0151732655405121,False
XLOC_010296,0.5431278426753248,0.004806787167077035,2.8854755754710637,0.01517882983756583,False
XLOC_012371,0.5045601286412347,0.004810908824337741,2.8851824687422942,0.015189511341207176,False
XLOC_003511,0.5528927674691553,0.004811116731234605,2.885167689804855,0.015189511341207176,False
XLOC_l2_004706,0.23470113629545342,0.004813104123915826,2.885026446788453,0.015194290523048583,False
CCND2,-0.22637370821590963,0.0048141055514267705,-2.8849552961302063,0.01519595651773795,False
PTAFR,0.31568780253084405,0.004816399543112546,2.8847923610131447,0.015201701824385131,False
LOC728684,-0.5337531384642862,0.004820699799212152,-2.8844871191523205,0.015213777625059108,False
C12orf73,-0.37520817657143013,0.004822825560666419,-2.8843363201990764,0.015218989178258776,False
LOC100505606,-0.6819540758766243,0.004823954779209548,-2.884256239629977,0.015221055308059632,False
MPZL3,-0.3402250475568174,0.004827481819513753,-2.884006224058623,0.015224696890483797,False
C1orf183,-0.6482915002808411,0.00482563448939934,-2.884137151808066,0.015224696890483797,False
LOC284581,0.4639075028149371,0.004826766044951598,2.8840569484311156,0.015224696890483797,False
XLOC_008552,0.48083088508928595,0.004827334359832923,2.88401667343149,0.015224696890483797,False
ITPKA,-0.27371915394480517,0.00482732071017314,-2.8840176406963742,0.015224696890483797,False
XLOC_l2_013425,-0.4527156529691556,0.0048302426006288585,-2.8838106421129224,0.015231906284102406,False
XLOC_008610,0.6296491208928572,0.004835089947730375,2.883467489938886,0.015245693485668411,False
DAOA-AS1,0.7713543354204544,0.00485289320286415,2.882209872357157,0.015300325695123532,False
SNORA84,-0.33459084540584527,0.004862894543740541,-2.881505238014161,0.015328209026797653,False
ANKRD37,0.4238342858490256,0.0048631705571928465,2.881485810647629,0.015328209026797653,False
SPESP1,-0.49813973812500034,0.0048631577918674795,-2.8814867091201033,0.015328209026797653,False
SH3BP2,0.45750358905357125,0.004872220590694692,2.880849379158571,0.01535522512520736,False
CYMP,-0.4497577884415582,0.004884909265814318,-2.8799588910596112,0.015393702283627044,False
RELB,0.6188599121444778,0.004894721415254204,2.8792717322756096,0.015422557666011076,False
ZNF16,-0.21418202520129714,0.004895027498607381,-2.87925031717789,0.015422557666011076,False
KCNE2,-0.28855439697077934,0.0049029232889277125,-2.878698313450745,0.015445917618462243,False
TULP4,-0.22034815462824575,0.004905171427014467,-2.878541292869325,0.01545123865541735,False
ADH1A,0.5746078553409091,0.0049055756142589065,2.878513069533012,0.01545123865541735,False
XLOC_l2_011255,0.6212454397792211,0.004908079163757119,2.8783383007980583,0.015457606476863183,False
XLOC_012127,-0.4782476969058438,0.004913364825082859,-2.8779695860764063,0.015467725179222385,False
GGT1,0.31434098730519544,0.0049126157839733346,2.87802181518046,0.015467725179222385,False
LOC644277,0.2425197191607147,0.004913204103616587,2.877980792239219,0.015467725179222385,False
XLOC_002178,0.5428689347516231,0.00491370284605534,2.877946018960011,0.015467725179222385,False
NLGN1,-0.20999034036850794,0.004913576493444914,-2.877954828199723,0.015467725179222385,False
TRIM16,0.2244871976899363,0.004914188508617052,2.8779121607497338,0.015467736200592134,False
APOLD1,0.6975786662142855,0.004915360056673074,2.8778304983321146,0.015469905878354971,False
TM9SF4,-0.18352804003246703,0.0049158826099447005,-2.8777940796721104,0.015470032776832057,False
CASP12,0.6510865232564935,0.004921488784929149,2.8774035882225104,0.015486155980434242,False
XLOC_l2_004213,-0.30944906084577806,0.004926651398721391,-2.877044353622088,0.0154993602893971,False
USP25,-0.1680346520568179,0.0049263038044129875,-2.87706852971951,0.0154993602893971,False
KRT42P,-0.3149227242629866,0.004927140094555932,-2.8770103661918864,0.015499377744004146,False
XLOC_011529,-0.4952308099123375,0.004930035879750765,-2.8768090359166987,0.015505739293786824,False
EGFL7,0.24417782265259724,0.004930612423189508,2.8767689645362875,0.015505739293786824,False
XLOC_001360,-0.6219020792499999,0.004930142402645821,-2.876801631953684,0.015505739293786824,False
ANKRD33B,-0.26447572402434893,0.004932763995285064,-2.8766194622427634,0.015510984999876971,False
LRRC45,0.31624580386525913,0.004938277911320821,2.8762366001984456,0.015526801469682638,False
XLOC_002131,-0.5319624368944798,0.004939930423277238,-2.876121933499258,0.015530475105716758,False
HRSP12,-0.26714911967532373,0.004946910755923777,-2.8756379611916185,0.015548249474910389,False
CRY1,0.1817731981720785,0.004947038104439225,2.8756291374734895,0.015548249474910389,False
CNOT10,-0.1313876702581176,0.004946595682607642,-2.875659792873604,0.015548249474910389,False
TRIO,0.2424694194058432,0.004954774753602595,2.8750934717209073,0.015571039782089659,False
TMEM8C,-0.2056349079545452,0.004959517720741808,-2.8747654604503383,0.015584418501459224,False
CALN1,-0.5341578415519481,0.004960084595949465,-2.8747262761072205,0.015584673245647291,False
EED,0.14747939674350796,0.004961557038928638,2.8746245150470333,0.015587772971190942,False
EPS15,0.23230249071428766,0.004969663525810536,2.8740647689159844,0.015611712290246965,False
TOMM34,-0.3455514956850667,0.004974687315417754,-2.873718301057406,0.015625963877274215,False
CORO7,-0.2346173797792197,0.0049791920984496845,-2.873407899787981,0.015638582584517904,False
PTBP1,0.3017037115146115,0.004981615406306399,2.873241028834542,0.015644661990632334,False
