Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Regulation Of Protein Metabolic Process (GO:0051246),1/96,0.4202954398373235,0.4774640890847176,0,0,1.8601503759398497,1.6123734849387927,RBM3
GO_Biological_Process_2023,Positive Regulation Of Supramolecular Fiber Organization (GO:1902905),1/96,0.4202954398373235,0.4774640890847176,0,0,1.8601503759398497,1.6123734849387927,STMN2
GO_Biological_Process_2023,Phosphatidylinositol Biosynthetic Process (GO:0006661),1/98,0.4268591632115185,0.4830953139482932,0,0,1.8216126656848304,1.550740954790092,ITPKB
GO_Biological_Process_2023,Positive Regulation Of Cold-Induced Thermogenesis (GO:0120162),1/98,0.4268591632115185,0.4830953139482932,0,0,1.8216126656848304,1.550740954790092,ADCYAP1
GO_Biological_Process_2023,Positive Regulation Of Protein-Containing Complex Assembly (GO:0031334),1/98,0.4268591632115185,0.4830953139482932,0,0,1.8216126656848304,1.550740954790092,GBP2
GO_Biological_Process_2023,Cytokine-Mediated Signaling Pathway (GO:0019221),2/257,0.4274177691732193,0.4831213380880249,0,0,1.3871754107048224,1.179089890915917,STAT4;CXCL1
GO_Biological_Process_2023,Response To UV (GO:0009411),1/100,0.4333492188372186,0.4892127601892005,0,0,1.7846320346320346,1.492329591518098,CIRBP
GO_Biological_Process_2023,Regulation Of Protein Secretion (GO:0050708),1/102,0.4397664260289937,0.4952176233185423,0,0,1.749115983026874,1.4369189700230405,SNAP25
GO_Biological_Process_2023,Regulation Of RNA Splicing (GO:0043484),1/102,0.4397664260289937,0.4952176233185423,0,0,1.749115983026874,1.4369189700230405,HSPA1A
GO_Biological_Process_2023,Positive Regulation Of Kinase Activity (GO:0033674),1/104,0.4461115953405777,0.501111655040101,0,0,1.7149791955617195,1.384307444749809,CARTPT
GO_Biological_Process_2023,Positive Regulation Of Vasculature Development (GO:1904018),1/104,0.4461115953405777,0.501111655040101,0,0,1.7149791955617195,1.384307444749809,CHI3L1
GO_Biological_Process_2023,Negative Regulation Of MAPK Cascade (GO:0043409),1/105,0.4492574166783162,0.5027669849179172,0,0,1.6984031593406594,1.3589929887195116,UCHL1
GO_Biological_Process_2023,Lysosomal Transport (GO:0007041),1/105,0.4492574166783162,0.5027669849179172,0,0,1.6984031593406594,1.3589929887195116,HSPA1A
GO_Biological_Process_2023,Cellular Response To Organonitrogen Compound (GO:0071417),1/105,0.4492574166783162,0.5027669849179172,0,0,1.6984031593406594,1.3589929887195116,GABRG2
GO_Biological_Process_2023,Response To Calcium Ion (GO:0051592),1/106,0.4523855283626057,0.5056403303383772,0,0,1.6821428571428572,1.334310238316945,ITPKB
GO_Biological_Process_2023,Regulation Of Cellular Response To Stress (GO:0080135),1/107,0.4554960292578489,0.5078583663666004,0,0,1.6661893530997305,1.3102384551622952,NUPR1
GO_Biological_Process_2023,Monoatomic Ion Transport (GO:0006811),1/107,0.4554960292578489,0.5078583663666004,0,0,1.6661893530997305,1.3102384551622952,SLC32A1
GO_Biological_Process_2023,Positive Regulation Of Cell Migration (GO:0030335),2/272,0.4561220632116787,0.5079285197739928,0,0,1.3091091091091092,1.0276438731395623,NELL1;CDH13
GO_Biological_Process_2023,Positive Regulation Of Metabolic Process (GO:0009893),1/108,0.4585890176972445,0.5094178497080228,0,0,1.6505340453938584,1.2867577551410967,ADCYAP1
GO_Biological_Process_2023,Lipid Transport (GO:0006869),1/108,0.4585890176972445,0.5094178497080228,0,0,1.6505340453938584,1.2867577551410967,SLC10A4
GO_Biological_Process_2023,Regulation Of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032434),1/109,0.4616645913733233,0.5096957912102051,0,0,1.6351686507936507,1.26384906636919,HSPA1A
GO_Biological_Process_2023,Cell-Matrix Adhesion (GO:0007160),1/109,0.4616645913733233,0.5096957912102051,0,0,1.6351686507936507,1.26384906636919,CD44
GO_Biological_Process_2023,Cellular Response To Salt (GO:1902075),1/109,0.4616645913733233,0.5096957912102051,0,0,1.6351686507936507,1.26384906636919,ITPKB
GO_Biological_Process_2023,Positive Regulation Of Wnt Signaling Pathway (GO:0030177),1/109,0.4616645913733233,0.5096957912102051,0,0,1.6351686507936507,1.26384906636919,TLR2
GO_Biological_Process_2023,Regulation Of Wnt Signaling Pathway (GO:0030111),1/109,0.4616645913733233,0.5096957912102051,0,0,1.6351686507936507,1.26384906636919,TLR2
GO_Biological_Process_2023,Regulation Of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0017015),1/111,0.4677638824651415,0.515168525010449,0,0,1.605275974025974,1.2196752569747675,HSPA1A
GO_Biological_Process_2023,T Cell Activation (GO:0042110),1/111,0.4677638824651415,0.515168525010449,0,0,1.605275974025974,1.2196752569747675,CD44
GO_Biological_Process_2023,Monoatomic Cation Transmembrane Transport (GO:0098655),2/281,0.4729500368656579,0.5199060774035316,0,0,1.266298556621137,0.9481607052958736,KCNV1;KCNC2
GO_Biological_Process_2023,Regulation Of Protein Ubiquitination (GO:0031396),1/113,0.4737946736426861,0.5199060774035316,0,0,1.5764508928571428,1.1775792255697195,HSPA1A
GO_Biological_Process_2023,Positive Regulation Of Cellular Component Organization (GO:0051130),1/113,0.4737946736426861,0.5199060774035316,0,0,1.5764508928571428,1.1775792255697195,FRMPD4
GO_Biological_Process_2023,Central Nervous System Development (GO:0007417),2/283,0.4766476301191668,0.5206534232257751,0,0,1.2571575133852717,0.93152578590131,RTN1;SH3GL2
GO_Biological_Process_2023,Positive Regulation Of Cell Differentiation (GO:0045597),2/283,0.4766476301191668,0.5206534232257751,0,0,1.2571575133852717,0.93152578590131,DLX1;NELL1
GO_Biological_Process_2023,Regulation Of Interleukin-6 Production (GO:0032675),1/114,0.4767846203819182,0.5206534232257751,0,0,1.5624209860935525,1.1572702558777814,TLR2
GO_Biological_Process_2023,Response To Endoplasmic Reticulum Stress (GO:0034976),1/114,0.4767846203819182,0.5206534232257751,0,0,1.5624209860935525,1.1572702558777814,TNFRSF10B
GO_Biological_Process_2023,Inorganic Cation Transmembrane Transport (GO:0098662),2/284,0.478490607161779,0.521884555816112,0,0,1.252635614337742,0.9233411331563433,KCNV1;KCNC2
GO_Biological_Process_2023,Cellular Response To Oxidative Stress (GO:0034599),1/117,0.4856537978453028,0.5284194519378325,0,0,1.5217826354679802,1.099121598707087,HSPA1A
GO_Biological_Process_2023,Positive Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071902),1/117,0.4856537978453028,0.5284194519378325,0,0,1.5217826354679802,1.099121598707087,S100A12
GO_Biological_Process_2023,Regulation Of Protein Binding (GO:0043393),1/118,0.4885769477115959,0.5309595263082645,0,0,1.5086996336996337,1.0806186371962068,PRMT8
GO_Biological_Process_2023,Positive Regulation Of Angiogenesis (GO:0045766),1/119,0.4914836307550642,0.5328344169964758,0,0,1.495838377723971,1.0625338557406638,CHI3L1
GO_Biological_Process_2023,Regulation Of Protein Kinase Activity (GO:0045859),1/119,0.4914836307550642,0.5328344169964758,0,0,1.495838377723971,1.0625338557406638,CARTPT
